customer_tweet_id,customer_text,support_text
2146536,"Well @115858 - latest update drains my battery, &amp; screen consistently switches despite being locked. These updates are becoming stupid.","@142924 We want to help you with your iPhone.  Please send us a DM with which iPhone you are using, and we can take a closer look. https://t.co/GDrqU22YpT"
310237,ios 11 literally the worst ios update ever! My 7+ battery needs to be charged twice a day now 😡@AppleSupport @115858,@190078 We're here to help. Let's meet up in DM and discuss it. https://t.co/GDrqU22YpT
2280682,@AppleSupport para cuando el arreglo del iOS nuevo que hace que mi batería se muera en menos de 1 hora??!!,@662983 We offer support via Twitter in English. Get help in Spanish here: https://t.co/IBIY3vMgPj or join https://t.co/OczyRx7IOs
964032,@AppleSupport how can I find out what my payoff would be if I want to pay off my iPhone upgrade plan early?,"@292660 We'll point you in the right direction. To best answer that, connect with our Apple Online Store Support: https://t.co/8yjRd1Xo0i"
2455306,@AppleSupport Thanks Apple 😂🙌🏾,@703356 Glad we could help! Have a wonderful rest of your day!
800380,@AppleSupport hab ich jetzt ein iPhone X? https://t.co/GVtEIwpKiR,@310715 We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj
2684319,@applesupport https://t.co/cvm7rIvPET,@754984 We want to help you. Which macOS version is your Mac currently running? We want to make sure its running the latest version.
1657223,How many updates I gotta do to stop seeing these stupid question marks @115858,@505651 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9
2010612,Oh man that question mark thing happened to me?! @AppleSupport fix that!,"@594550 We'll do everything we can to help. Take a look at this: https://t.co/xXaXeeSRt9

Reach out via DM if the issue persists. https://t.co/GDrqU22YpT"
2109784,"Yo @115858, fix this 👉🏼 I️",@622418  Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9
506522,@AppleSupport Recent*,@236224 Thanks for confirming that. Can you provide us which iOS version is on your device?
519226,@AppleSupport just tried updating to the new OS with my MacBook pro and your new update just DESTROYED MY COMPUTER WHY???,@239815 We want to help with your Mac concerns. Can you let us know exactly what is going on? https://t.co/GDrqU2kzhr
306950,@AppleSupport is it possible to transfer purchases from 1 Apple is to another?,"@160622 Content is linked to the purchasing Apple ID, however you can look into Family Sharing here: https://t.co/ckptoWI7iV"
2010113,"Dear @115858,
i don’t know what y’all got going on, but y’all need to fix my shit🙄","@385985 We'd like to help. DM us details of your device model, the iOS installed and details of the issue you're experiencing. https://t.co/GDrqU22YpT"
358896,Seit 10 Tagen Probleme mit iCloud und @AppleSupport bekommt es nicht auf die Reihe - zwei Vorgesetzte haben es schon probiert,@200993 We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj
658718,@AppleSupport why does the system take up almost 40gb of my 64gb? iOS 11.02 https://t.co/iLENkjtcwU,"@276832 Hey, let's take a closer look into the storage. DM us and we'll work together from there. https://t.co/GDrqU22YpT"
1780251,@AppleSupport I’ve restarted it. It comes and goes since I downloaded the new update,@534862 We understand what you mean. Does this only happen when you have a certain app open in the background?
2207621,"@AppleSupport Only after update. No specific apps. Also some text in received messages is weird, but U think that last one is app-specific.",@645432 Got it. At any point was the iPhone restored from a backup or did you sign into iMessages with any alternate ID's?
2565698,@AppleSupport Thank you!  That seems to have done the trick.,@727898 Excellent! Please feel free to reach out to us again if you need any more help. We’re available every day to answer your questions from 5am-8pm Pacific.
266066,".@115858, this is 2017
- why is macOS 10.13, after god knows how many betas, and being the “stability” release, why does it break wifi?",@179383 Please tell us more about what's happening with your Mac. You can reach out to us in DM. https://t.co/GDrqU22YpT
560420,@AppleSupport why https://t.co/OT3wBLDpPy,@251097 We'll be happy to assist as best we can. When did you see this start to happen? Is it only affecting one playlist or album or is it all music?
1647761,You know there is something wrong with your @115858 iPhone when the time is still in day light savings time 12 hours after the time change.,@503415 We have a great resource to help with this: https://t.co/31y1X19me6 Still issues? Let us know.
564019,"@AppleSupport I have an app (on my iPad, not iPhone) that’s no longer available on the Canadian store. It is on the US one. Is there a way 2 determine if we’ll ever see it in Canada again? It’s called “PhotoJoiner” by https://t.co/5GMP1lI7HR. Selecting change stores doesn’t work. https://t.co/PcdIyADTHR","@252085 For determining if an app would be back on a certain countries App Store, you will want to reach out to the developer of that app for more info."
2279921,@AppleSupport Thank you. Will this be rectified in a future software update? I only ask as disabling the Bluetooth from the control centre just disables it pairing with a particular device but still keeps Bluetooth activated!,@662817 That is expected behavior for Control Center. You can learn more about it here: https://t.co/G7BHuQnDS6 We’ll be happy to answer any questions that come up.
2362985,"waar is het bovenste balkje??

letterlijk mijn telefoon is aan het buggen sinds de nieuwe iphones er zijn @115858 ik heb jullie wel door &amp; nee een nieuwe iphone zit niet in mijn studentenbudget https://t.co/JHuxKpM1e9",@682277 We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj
188597,@AppleSupport my ‘Two factor authentication’ isn’t calling the number I have registered to my Apple ID with the code. Why is this?,@160265 Thanks for reaching us. Try the steps in this article to receive your verification code: https://t.co/gZlEJEsNrU
2444113,Where can I buy an I️ key that works? Is that an extra accessory? @115858,"@303825 We'd love to help you. Are you referring to if you type the letter “i” and it autocorrects to an “A” with a symbol? If so, we released 11.1.1 to fix this. Please create a backup, update and let us know the result. Here's how to back up: https://t.co/tHicJHB57O"
2499344,"@AppleSupport Sorry, I didn’t see your reply straight away! By clicking around, I’m back to normal... hopefully. Thank you for your fast response!",@713113 We're glad to hear it. Don't hesitate to reach out if you have any other questions.
2753689,@115858 Y'all TOOO Fucking expensive for Y'all products to be breaking so easy 😤,"@770794 If you have a broken device, we can help! Send us a message in DM, and let us know what product you're working with, and what's going on with it. We're here for you! https://t.co/GDrqU22YpT"
1101064,@AppleSupport Why 11 make my iphone 7+ lacks of battery performance?,@379777 Let's look into your iPhone 7 Plus battery performance. Send us a DM and give us the details. https://t.co/GDrqU22YpT
761283,@AppleSupport I would like to know why my phone goes from 100-5% in 5 hours if I’m mainly in class and not using it.,@301893 We'd be happy to help. Send us a DM with a few more details on when you noticed this. https://t.co/GDrqU22YpT
721780,@AppleSupport I tweeted you.?.?.?You meet me in dms...,@292785 Send us a DM so we can better assist you: https://t.co/GDrqU22YpT
793976,"@115858 nothing but issues since upgrading my 6S to iOS 11...particularly audio, cant even control music with watch #QAFail #NotCool https://t.co/FwW6xoP4W2",@309311 We're for you and happy to help. Have you restarted both devices since this started?
849894,@AppleSupport The one from DJI and other showrooms comes with a remote,"@321941 Since we are limited to technical support, it is best to reach out to our Online Store:  https://t.co/8yjRd1Xo0i We hope this helps."
1470074,What the fucking is going on @115858 i still can’t type i without it autocorrecting to I️,"@461214 Hi. We're here to help. DM us and tell us which device you're using and the version of OS it's running, https://t.co/GDrqU22YpT"
484414,Face ID works 57% of the time. I'm very disappointed. @AppleSupport,@230267 We'd like to help with your iPhone X and Face ID issues. Please DM us details of what happens when it's not working and we'll look further into this with you. https://t.co/GDrqU22YpT
1976185,.@115858 really does get worse on usability in a big way. we're having the same issue and nothing helps @applesupport https://t.co/rQPRkq8z7u,"@585213 We'd like to look into this with you. Please DM us and let us know exactly what's going on, including any steps you've tried. https://t.co/GDrqU22YpT"
1636130,"@AppleSupport My apps and phone are all up to date, and unfortunately this only happens to my @4305 notifications",@500442 Thanks. Meet up with us in DM at the link below so we can continue assisting. https://t.co/GDrqU22YpT
2615211,@115858 y’all need to fix the Mf problem with my phone I️t keep restarting when I’m doing shit. 🤬🤬,"@739240 We're dedicated to making sure your iPhone is working great. Please DM us your model device, the iOS version installed and more details regarding this issue you're experiencing. https://t.co/GDrqU22YpT"
